date,SE1,SE2,SE3,SE4,SE
2022-12-25,34953.757545,56511.989605,253612.319964,59236.145254,404314.2123679999
2022-12-26,34318.926087,48413.939598,236583.385168,57888.433274,377204.684127
2022-12-27,34405.4752,49779.035148,252733.255025,64682.447651,401600.213024
2022-12-28,35215.571429,53598.161863,268716.237195,64059.641178,421589.611665
2022-12-29,35810.81523,54637.273537,246987.104966,60166.095807,397601.28954
2022-12-30,34097.218673,45986.124918,234880.560375,60125.072865,375088.976831
2022-12-31,32845.033034,43905.450267,220511.564009,52618.119299,349880.166609
2023-01-01,32677.114971,46789.749902,233964.244665,50106.689531,363537.799069
2023-01-02,35190.820672,56469.727492,253059.114367,60812.782905,405532.445436
2023-01-03,36161.99138,57185.815322,273921.165537,65914.779723,433183.751962
2023-01-04,36860.426996,55938.290154,288210.486884,68021.965965,449031.169999
2023-01-05,35853.170943,54055.967908,281244.424969,69073.50592,440227.06973999995
2023-01-06,35615.811913,53224.981532,274915.660281,67925.046123,431681.499849
2023-01-07,34979.337301,50598.081992,251863.273036,61137.854279,398578.546608
2023-01-08,35353.828353,45295.985055,237622.62754,58429.611358,376702.052306
2023-01-09,34578.459572,48517.757984,252810.134938,66999.456849,402905.809343
2023-01-10,33938.793029,48333.165177,251104.065353,67022.022912,400398.046471
2023-01-11,34158.793794,47005.787083,252159.29194,67651.561646,400975.434463
2023-01-12,32963.677237,49727.696908,251477.999236,66615.813564,400785.186945
2023-01-13,33605.972203,49172.227985,240631.859256,63789.767806,387199.82725
2023-01-14,35434.215937,45360.981343,222453.526433,59108.093754,362356.817467
2023-01-15,36380.464282,46958.71488,234252.571354,60455.595885,378047.3464010001
2023-01-16,35137.311131,52236.336401,256893.926551,69250.397588,413517.971671
2023-01-17,35716.083868,53289.558314,257718.098784,72224.933411,418948.674377
2023-01-18,34974.505443,50397.795392,263025.737137,74307.516333,422705.554305
2023-01-19,33979.313459,50203.605552,266885.143551,76498.469377,427566.531939
2023-01-20,35297.556979,52904.113339,263069.25341,72469.890653,423740.814381
2023-01-21,35417.346066,52607.539886,252455.317362,68500.424323,408980.627637
2023-01-22,35072.177973,54304.693144,265928.35382,68645.436026,423950.660963
2023-01-23,35938.648586,55998.853712,288850.472392,75163.660664,455951.635354
2023-01-24,35026.931605,51026.457783,266378.702049,75903.023514,428335.114951
2023-01-25,32959.221376,46927.760394,260034.389674,77082.450804,417003.8222479999
2023-01-26,34683.170687,49628.78954,260417.732116,73692.203255,418421.895598
2023-01-27,35419.630056,51193.694423,273632.157793,74519.977059,434765.459331
2023-01-28,32777.386346,46266.442823,247690.52081,71543.401481,398277.75146
2023-01-29,33195.629842,42730.372244,235531.852429,64146.906831,375604.761346
2023-01-30,35301.704817,45343.296287,251445.365358,71210.985395,403301.351857
2023-01-31,35870.065555,49438.011543,262735.01322,72847.104876,420890.195194
2023-02-01,35089.619184,54130.077636,265431.500428,69967.32407,424618.521318
2023-02-02,35661.738562,54967.411663,280543.135926,72286.275353,443458.561504
2023-02-03,38737.467769,55772.991742,281397.715527,74997.449169,450905.624207
2023-02-04,39116.338265,55760.915594,271102.510204,71180.183185,437159.9472479999
2023-02-05,37225.336783,51142.322274,268494.729964,72147.408763,429009.797784
2023-02-06,36994.629008,52666.826612,283547.888557,78585.481845,451794.826022
2023-02-07,35397.396082,49962.611973,271770.586073,79512.279686,436642.87381399993
2023-02-08,34492.341239,50040.163637,262640.224061,75021.89158,422194.620517
2023-02-09,33335.130022,46804.414241,267581.220417,78501.320811,426222.085491
2023-02-10,34595.398869,49191.318175,260261.117275,70835.133178,414882.967497
2023-02-11,35113.336684,48023.025062,236971.195405,59882.950275,379990.507426
2023-02-12,33768.768569,46763.363323,246190.083856,60187.558513,386909.774261
2023-02-13,33767.914652,46228.979492,250375.404459,65184.061864,395556.360467
2023-02-14,34574.889312,47169.546135,250632.466542,68094.824334,400471.726323
2023-02-15,34909.294274,49848.130862,254045.031852,69105.415457,407907.872445
2023-02-16,35203.682573,49169.538861,255447.078828,69420.283359,409240.583621
2023-02-17,35503.96659,47402.578297,244449.281065,66817.226612,394173.052564
2023-02-18,34710.558993,45532.89653,229871.009919,61318.643623,371433.109065
2023-02-19,34087.258075,47641.436569,245072.858101,62582.289336,389383.842081
2023-02-20,35863.521398,48768.480476,260005.80736,68971.963466,413609.7727
2023-02-21,34874.650694,49883.462491,261688.737261,66786.154627,413233.005073
2023-02-22,37114.265685,53174.460498,270768.959715,72028.998387,433086.684285
2023-02-23,34439.202329,50995.460509,266556.163571,71778.546906,423769.373315
2023-02-24,33041.140819,51636.014938,264024.533208,70397.689712,419099.378677
2023-02-25,32926.498074,47066.409061,257231.786959,68894.606927,406119.301021
2023-02-26,32398.182207,46492.542845,250817.136823,65997.762224,395705.624099
2023-02-27,32971.327822,46862.115454,255799.307271,71924.348426,407557.098973
2023-02-28,32116.27122,44471.262884,252194.634082,69630.841691,398413.009877
2023-03-01,30932.634226,44694.941425,246406.466887,69060.331751,391094.374289
2023-03-02,31771.709461,45896.068326,245824.04466,68637.649885,392129.472332
2023-03-03,32458.09669,46686.722516,244715.2273,69984.690245,393844.736751
2023-03-04,32376.571175,45749.535768,241270.650559,63608.960522,383005.718024
2023-03-05,32994.251252,46576.865445,246024.388971,64616.207108,390211.712776
2023-03-06,36070.032816,49954.699432,272715.066112,73320.70113,432060.49949
2023-03-07,37141.825904,51117.887297,282030.134352,76055.832436,446345.679989
2023-03-08,37847.660937,52117.562777,279048.54551,75959.880895,444973.65011900006
2023-03-09,37523.700827,54527.796692,286881.801831,78561.107035,457494.406385
2023-03-10,34569.423278,52035.578463,278324.377384,73953.887029,438883.2661539999
2023-03-11,33596.714376,47727.916949,256547.181315,63291.852873,401163.665513
2023-03-12,33216.897617,46471.030302,255593.696072,62559.70609,397841.330081
2023-03-13,34453.487895,51288.227979,273772.047738,68270.842365,427784.605977
2023-03-14,34277.434075,47384.392693,250857.496334,65771.136617,398290.459719
2023-03-15,34174.877553,50368.923341,257550.73873,68758.147282,410852.686906
2023-03-16,32833.841462,49687.959295,258799.910363,68100.368628,409422.079748
2023-03-17,34200.601529,50107.212593,256182.798954,67158.499753,407649.112829
2023-03-18,32054.073096,44133.975106,227285.389669,58236.879429,361710.31730000005
2023-03-19,30935.737834,45128.384319,219314.447921,56561.870372,351940.440446
2023-03-20,31464.013774,44712.102349,241588.999116,65596.766392,383361.881631
2023-03-21,32111.073256,46482.460701,246751.187797,66333.197619,391677.919373
2023-03-22,32097.755259,44266.650938,235660.966712,64174.00794,376199.380849
2023-03-23,33275.621971,45110.751352,229184.556292,62716.51911,370287.448725
2023-03-24,33647.841896,44996.842698,227083.88332,61721.784147,367450.352061
2023-03-25,33321.289156,43173.693723,226693.338164,53834.463736,357022.784779
2023-03-26,33027.676694,44779.126327,236606.839642,54182.367612,368596.010275
2023-03-27,35613.628423,50888.187361,280099.190103,69685.815805,436286.821692
2023-03-28,34950.238787,50252.909555,271421.193477,69963.792723,426588.134542
2023-03-29,34910.010516,49917.497839,271889.24625,67747.762336,424464.516941
2023-03-30,35163.051164,50219.953033,271013.323302,68177.554876,424573.882375
2023-03-31,32103.325292,49328.268501,261121.311897,64455.497836,407008.403526
2023-04-01,30162.589006,42595.932331,236032.866896,58780.396686,367571.784919
2023-04-02,30378.709332,43381.001692,230922.602232,57338.575327,362020.888583
2023-04-03,32894.435787,47905.823031,251945.797096,67297.213449,400043.26936300006
2023-04-04,31615.231759,45354.843497,245722.456165,68443.690431,391136.221852
2023-04-05,31297.78765,45227.0695,252812.070014,67045.808539,396382.735703
2023-04-06,31313.013929,44854.689113,248940.375529,63312.947371,388421.025942
2023-04-07,30021.592607,41204.305464,227991.841436,59147.499051,358365.23855799995
2023-04-08,28814.44182,40435.577744,203523.234712,50498.428833,323271.68310900003
2023-04-09,28151.655759,38854.511988,199507.988077,48929.744139,315443.89996300003
2023-04-10,28580.013941,36506.65925,201058.463631,51987.310178,318132.447
2023-04-11,29781.580479,40098.015661,220816.009536,60371.398344,351067.00402
2023-04-12,29968.716977,41962.841135,215471.4215,61474.515484,348877.495096
2023-04-13,29857.831337,42084.847316,227373.777672,60266.985757,359583.44208199997
2023-04-14,29958.936315,42230.781496,233150.105755,59637.150914,364976.97448
2023-04-15,29304.165048,37774.488497,201685.305729,49640.396442,318404.355716
2023-04-16,29784.913696,39124.886219,197204.196396,49249.791558,315363.787869
2023-04-17,28517.280786,40488.071256,214679.776377,57592.958881,341278.0873
2023-04-18,27695.957236,39089.415926,209355.766402,57245.241318,333386.380882
2023-04-19,27484.507268,38064.369389,206082.159736,55800.14767,327431.18406299996
2023-04-20,27292.591242,39106.921799,202709.075183,55469.295143,324577.88336700003
2023-04-21,27148.598817,37172.080326,194100.32161,52801.196282,311222.197035
2023-04-22,26830.175733,34087.012904,170192.223227,45483.393991,276592.80585500004
2023-04-23,27073.183031,38413.569239,178156.580475,46773.856374,290417.189119
2023-04-24,28261.152801,42400.449774,213617.946607,57027.487453,341307.03663499997
2023-04-25,28496.555084,42702.789125,218365.470766,59621.0595,349185.87447499996
2023-04-26,29557.042876,41478.669332,214385.359652,59116.985162,344538.057022
2023-04-27,29246.873273,40372.861059,218272.507018,59676.562235,347568.80358500005
2023-04-28,28754.407569,41545.309623,212504.337584,56754.984975,339559.039751
2023-04-29,27167.572365,38798.850735,194535.935083,49274.428205,309776.786388
2023-04-30,25213.3203,36824.56641,189241.950176,48803.050409,300082.887295
2023-05-01,26277.398227,36327.025889,193859.770854,49244.875614,305709.07058400003
2023-05-02,26631.52802,38307.736298,210823.952181,54403.28223,330166.498729
2023-05-03,26883.031747,40148.12079,209309.723753,56353.926314,332694.80260399997
2023-05-04,26020.799887,39285.79947,211950.786984,56981.727636,334239.113977
2023-05-05,26183.50871,35908.339163,207167.352419,56987.626628,326246.82691999996
2023-05-06,25048.71795,32747.212269,189383.360446,51323.816788,298503.10745300003
2023-05-07,25406.575354,33026.459616,184226.168261,48027.767676,290686.970907
2023-05-08,26893.461146,35603.459094,196529.387907,54702.848192,313729.156339
2023-05-09,25540.835431,33714.787823,190430.128048,54085.198632,303770.94993400003
2023-05-10,25501.767769,35011.613361,192208.423779,53262.549774,305984.354683
2023-05-11,24539.839567,35863.412128,188396.829249,51905.874544,300705.955488
2023-05-12,26293.939537,34899.923587,182519.925957,50386.031649,294099.82073
2023-05-13,23473.999916,31028.689036,162155.551513,42844.836861,259503.07732600003
2023-05-14,23095.813815,31406.843515,162249.908805,41993.941088,258746.507223
2023-05-15,24466.571043,34376.103146,184551.253666,50711.782507,294105.71036200004
2023-05-16,24802.028839,35697.186733,187650.70011,52257.39678,300407.312462
2023-05-17,25110.753949,37343.550317,197976.661329,53560.36691,313991.332505
2023-05-18,26639.396924,36240.2836,177404.179373,46877.595575,287161.455472
2023-05-19,26210.756015,35230.783551,176961.46591,47475.154126,285878.15960199997
2023-05-20,24569.515675,32112.437273,161987.417633,42990.987938,261660.358519
2023-05-21,24825.147317,32404.129269,160677.109992,41990.429236,259896.815814
2023-05-22,26654.077976,33989.47678,176050.558596,49194.051612,285888.164964
2023-05-23,26823.718516,34379.334108,178385.415092,51666.36622,291254.833936
2023-05-24,27016.064444,34425.168788,180002.01914,48189.497016,289632.749388
2023-05-25,27574.9242,33693.376328,181315.238244,49168.127,291751.665772
2023-05-26,27151.171388,33670.220408,180908.08726,49111.54854,290841.027596
2023-05-27,26098.637,31423.292024,162518.550368,42677.757188,262718.23658
2023-05-28,26069.773424,32296.115736,161411.310132,42363.473368,262140.67266
2023-05-29,26399.182972,37012.176052,186013.658272,50743.312036,300168.329332
2023-05-30,26365.686084,36982.862764,186350.836988,50314.919072,300014.304908
2023-05-31,26968.279596,36732.401384,185334.773652,50676.760924,299712.215556
2023-06-01,27486.436616,39549.214676,187599.539301,50473.135448,305108.326041
2023-06-02,26828.664972,38568.649256,186087.062972,48953.518668,300437.895868
2023-06-03,25512.76178,34987.429428,166429.79254,42806.504452,269736.4882
2023-06-04,24753.0598,34377.93614,163853.523192,41380.276372,264364.795504
2023-06-05,26609.4809,36565.129112,177988.13384,46541.27352,287704.017372
2023-06-06,26068.6209,34258.135072,163743.052704,43129.266104,267199.07477999997
2023-06-07,25551.189064,35578.186152,180737.23994,50009.885324,291876.50048000005
2023-06-08,25769.723872,34693.519892,182958.526468,50333.287364,293755.05759599997
2023-06-09,26798.9699,34155.1576,178291.137936,48359.104828,287604.370264
2023-06-10,24105.419768,31710.190504,160844.477348,41878.507584,258538.595204
2023-06-11,24720.610988,30671.536308,162519.70148,41927.039796,259838.88857199997
2023-06-12,26119.7938,32993.175928,182681.558008,50395.446008,292189.97374399996
2023-06-13,25145.971604,34204.122772,179500.2595,50559.243776,289409.59765199997
2023-06-14,25351.24448,33285.086084,177379.061568,49778.199996,285793.592128
2023-06-15,25152.334264,32982.072132,176700.797716,50395.117928,285230.32204
2023-06-16,24905.732648,32986.238932,172538.913748,48832.541056,279263.426384
2023-06-17,23711.495612,29036.613496,155557.75202,42603.968324,250909.82945200003
2023-06-18,24401.3219,29031.191972,159806.790836,42033.838752,255273.14346
2023-06-19,24862.631412,32615.031056,181759.729096,50311.749788,289549.141352
2023-06-20,25901.266236,31214.471784,178359.998488,49994.88378,285470.620288
2023-06-21,25397.289488,32934.713468,182291.01542,49190.756952,289813.775328
2023-06-22,25343.312164,33101.086332,177713.31874,47182.151072,283339.868308
2023-06-23,24199.091556,30156.215284,153671.69518,37885.713752,245912.71577200005
2023-06-24,24543.71868,30592.825176,147022.720452,37369.87008,239529.134388
2023-06-25,25167.151068,29155.861764,150969.966652,38532.92264,243825.902124
2023-06-26,24597.96586,31368.307236,179617.8076,48507.27674,284091.357436
2023-06-27,25383.631044,30205.173444,180130.549776,49270.140284,284989.494548
2023-06-28,24754.538788,30344.746248,178736.644184,49726.47936,283562.40858
2023-06-29,24656.430752,31238.09778,181480.358728,49482.71194,286857.5992
2023-06-30,24557.613,31051.47366,175888.854288,46878.657352,278376.5983
2023-07-01,25044.800404,28990.034892,156602.97536,41503.26656,252141.077216
2023-07-02,24869.25414,27500.592068,157238.01232,40308.567908,249916.426436
2023-07-03,25468.43118,30425.1438,179841.746728,48241.49788,283976.819588
2023-07-04,25616.402632,31799.62728,176135.952296,48947.170608,282499.152816
2023-07-05,25291.713848,32701.065364,173811.494844,48833.757412,280638.031468
2023-07-06,24571.571148,32413.698728,174326.758756,49269.002616,280581.031248
2023-07-07,25277.72666,31624.995952,169293.159156,45960.97364,272156.855408
2023-07-08,25111.764248,29955.785184,149960.99534,39756.234408,244784.77918
2023-07-09,25253.896272,29724.74482,151116.861044,39580.582556,245676.084692
2023-07-10,25393.704992,33093.040408,167136.98044,46264.983,271888.70884000004
2023-07-11,25435.505912,31292.163476,167917.078892,44020.12068,268664.86896
2023-07-12,24284.95778,31664.57972,169971.094144,45994.386344,271915.017988
2023-07-13,24535.4879,31927.418408,163440.652304,45365.000208,265268.55882
